Uno	HN-049	Drug_384	0.7947	0.0364	0.749	0	12
Uno	HN-049	Drug_859	0.9527	0.0122	0.956	0	12
Uno	HN-049	Drug_720	0.952	0.0125	0.936	0	12
Uno	HN-049	Drug_988	0.375	0.0398	0.408	0	12
Uno	HN-049	Drug_1078	0.559	0.0653	0.457	0	12
Uno	HN-049	Drug_572	0.6747	0.0618	0.698	0	12
Uno	HN-049	Drug_194	0.3471	0.038	0.434	0	12
Uno	HN-049	Drug_728	0.6075	0.0363	0.613	0	12
Uno	HN-049	Drug_1220	0.8927	0.0374	0.891	0	12
Uno	HN-049	Drug_538	0.7513	0.0463	0.642	0	12
Uno	HN-049	Drug_1168	0.8347	0.0305	0.753	0	12
Uno	HN-049	Drug_984	0.7996	0.0503	0.795	0	12
Uno	HN-244	Drug_554	0.797	0.0495	0.681	0	12
Uno	HN-244	Drug_953	0.8979	0.0181	0.894	0	12
Uno	HN-244	Drug_967	0.861	0.029	0.845	0	12
Uno	HN-244	Drug_533	0.9147	0.0276	0.918	0	12
Uno	HN-244	Drug_1105	0.6201	0.0688	0.525	0	12
Uno	HN-244	Drug_201	0.8142	0.0187	0.764	0	12
Uno	HN-244	Drug_1127	0.6473	0.0797	0.3	0	12
Uno	HN-244	Drug_614	0.7777	0.0728	0.826	0	12
Uno	HN-244	Drug_1472	0.6489	0.0524	0.522	0	12
Uno	HN-244	Drug_246	0.9402	0.0233	1	0	12
Uno	HN-244	Drug_237	0.8661	0.0394	0.807	0	12
Uno	HN-244	JNK-IN-8	0.908	0.0289	0.646	0	12
Uno	HN-244	Drug_384	0.8371	0.0508	0.989	0	12
Uno	HN-244	Drug_908	0.6671	0.1053	0.477	0	12
Uno	HN-244	Drug_720	0.9573	0.0157	0.881	0	12
Uno	HN-244	Drug_859	0.9613	0.0141	0.97	0	12
Uno	HN-244	Drug_42	0.9532	0.0223	0.843	0	12
Uno	HN-244	Drug_293	0.9296	0.0314	0.895	0	12
Uno	HN-244	Drug_538	0.8699	0.0273	0.764	0	12
Uno	HN-244	Drug_728	0.6743	0.0418	0.514	0	12
Uno	HN-244	Drug_1220	0.8554	0.0249	0.987	0	12
Uno	HN-244	Drug_984	0.7748	0.0557	0.802	0	12
Uno	HN-244	Drug_1168	0.876	0.0384	0.81	0	12
Uno	HN-244	Drug_988	0.4378	0.0721	0.428	0	12
Uno	HN-244	Drug_572	0.7926	0.0422	0.769	0	12
Uno	HN-244	Drug_1078	0.6335	0.0931	0.481	0	12
Uno	HN-244	Drug_194	0.4387	0.0571	0.235	0	12
Uno	CO-103	Drug_557	0.9305	0.0167	0.934	0	12
Uno	CO-103	Drug_246	0.9639	0.0135	0.978	0	12
Uno	CO-103	Drug_495	0.904	0.028	0.966	0	12
Uno	CO-103	Drug_1472	0.7253	0.0663	0.609	0	12
Uno	CO-103	Drug_614	0.8657	0.0444	0.826	0	12
Uno	CO-103	Drug_1127	0.8201	0.0495	0.843	0	12
Uno	CO-103	Drug_201	0.8509	0.0211	0.858	0	12
Uno	CO-103	Drug_865	0.7872	0.0558	0.749	0	12
Uno	CO-103	Drug_1327	0.6145	0.0313	0.484	0	12
Uno	CO-103	Drug_118	0.9677	0.0297	0.984	0	12
Uno	CO-103	Drug_554	0.8536	0.045	0.865	0	12
Uno	CO-103	Drug_194	0.6316	0.0644	0.636	0	12
Uno	CO-103	Drug_1078	0.7797	0.0822	0.831	0	12
Uno	CO-103	Drug_988	0.5556	0.0809	0.5	0	12
Uno	CO-103	Drug_721	0.9715	0.0125	0.981	0	12
Uno	CO-103	Drug_572	0.8016	0.039	0.855	0	12
Uno	CO-103	Drug_984	0.8637	0.0326	0.771	0	12
Uno	CO-103	Drug_538	0.9139	0.021	0.93	0	12
Uno	CO-103	Drug_1220	0.9323	0.0327	0.972	0	12
Uno	CO-103	Drug_293	0.9716	0.0176	1	0	12
Uno	CO-103	Drug_601	0.9536	0.013	0.998	0	12
Uno	CO-103	JNK-IN-8	0.9266	0.0331	0.963	0	12
Uno	CO-103	Drug_883	0.919	0.022	0.965	0	12
Uno	CO-103	Drug_908	0.7979	0.1072	0.783	0	12
Uno	CO-103	Drug_384	0.7179	0.0599	0.782	0	12
Uno	CO-103	Drug_731	0.9632	0.0125	0.994	0	12
Uno	CO-103	Drug_237	0.9339	0.0196	0.992	0	12
Uno	CO-031	Drug_601	0.9383	0.0106	0.904	0	12
Uno	CO-031	Drug_293	0.9383	0.0441	0.988	0	12
Uno	CO-031	Drug_237	0.8726	0.0343	0.863	0	12
Uno	CO-031	JNK-IN-8	0.8695	0.0375	0.804	0	12
Uno	CO-031	Drug_731	0.9401	0.0162	0.986	0	12
Uno	CO-031	Drug_908	0.6306	0.0758	0.303	0	12
Uno	CO-031	Drug_883	0.9077	0.0301	0.838	0	12
Uno	CO-031	Drug_384	0.8632	0.0364	0.531	0	12
Uno	CO-031	Drug_988	0.3279	0.0272	0.323	0	12
Uno	CO-031	Drug_721	0.9446	0.0219	1	0	12
Uno	CO-031	Drug_572	0.6767	0.0334	0.628	0	12
Uno	CO-031	Drug_1078	0.6565	0.0801	0.703	0	12
Uno	CO-031	Drug_194	0.4135	0.0623	0.297	0	12
Uno	CO-031	Drug_1220	0.9184	0.0231	0.895	0	12
Uno	CO-031	Drug_538	0.7605	0.052	0.721	0	12
Uno	CO-031	Drug_984	0.5327	0.1001	0.494	0	12
Uno	CO-031	Drug_1327	0.579	0.0482	0.446	0	12
Uno	CO-031	Drug_865	0.7196	0.0435	0.561	0	12
Uno	CO-031	Drug_201	0.7791	0.0277	0.774	0	12
Uno	CO-031	Drug_554	0.6217	0.0506	0.484	0	12
Uno	CO-031	Drug_118	0.9206	0.0279	1	0	12
Uno	CO-031	Drug_1472	0.3529	0.0929	0.231	0	12
Uno	CO-031	Drug_495	0.8209	0.0282	0.756	0	12
Uno	CO-031	Drug_557	0.9088	0.0229	0.899	0	12
Uno	CO-031	Drug_246	0.9409	0.0213	0.994	0	12
Uno	CO-031	Drug_1127	0.448	0.0464	0.336	0	12
Uno	CO-031	Drug_614	0.8163	0.1034	0.838	0	12
Uno	CO-045	Drug_721	0.9593	0.0132	1	0	12
Uno	CO-045	Drug_988	0.3313	0.0447	0.304	0	12
Uno	CO-045	Drug_572	0.708	0.0296	0.684	0	12
Uno	CO-045	Drug_1078	0.7155	0.081	0.657	0	12
Uno	CO-045	Drug_194	0.3974	0.027	0.51	0	12
Uno	CO-045	Drug_1220	0.9232	0.0304	0.901	0	12
Uno	CO-045	Drug_538	0.8267	0.0374	0.761	0	12
Uno	CO-045	Drug_984	0.734	0.0627	0.63	0	12
Uno	CO-045	Drug_601	0.9598	0.0152	0.992	0	12
Uno	CO-045	Drug_293	0.9749	0.0169	0.946	0	12
Uno	CO-045	Drug_237	0.9052	0.0212	0.899	0	12
Uno	CO-045	Drug_883	0.918	0.0233	0.944	0	12
Uno	CO-045	JNK-IN-8	0.8946	0.0299	0.797	0	12
Uno	CO-045	Drug_908	0.7073	0.0731	0.327	0	12
Uno	CO-045	Drug_384	0.8837	0.0387	0.778	0	12
Uno	CO-045	Drug_731	0.957	0.0101	0.992	0	12
Uno	CO-045	Drug_1472	0.4078	0.071	0.394	0	12
Uno	CO-045	Drug_495	0.8571	0.0232	0.902	0	12
Uno	CO-045	Drug_557	0.9212	0.0188	0.957	0	12
